code,path,label,lastUpdate,lastModified,dataStart,dataEnd,count
migr_asyumdcfna,Asylum > Migration > Population and social conditions > Database by themes,"Final decisions in appeal or review on applications of unaccompanied minors by type of decision, citizenship, age and sex - annual data",2026-03-19,2026-03-16,2019,2025,2600168
migr_asyumwfna,Asylum > Migration > Population and social conditions > Database by themes,"Decisions withdrawing status granted as final decision in appeal or review to unaccompanied minors by type of status withdrawn, citizenship and reason - annual data",2026-03-16,2026-01-14,2021,2025,526330
migr_asydctzy,Asylum > Migration > Population and social conditions > Database by themes,Decisions on asylum applications by citizenship (until 2007) - annual data,2026-01-12,2026-01-12,1999,2007,235587
migr_asydctzm,Asylum > Migration > Population and social conditions > Database by themes,Decisions on asylum applications by citizenship (until December 2007) - monthly data,2022-07-04,2025-07-10,2002-01,2007-12,2338193
migr_dubri,Asylum > Migration > Population and social conditions > Database by themes,"Incoming 'Dublin' requests by submitting country (PARTNER), type of request, legal provision, sex and type of applicant",2025-11-21,2025-11-21,2008,2024,6993245
migr_dubro,Asylum > Migration > Population and social conditions > Database by themes,"Outgoing 'Dublin' requests by receiving country (PARTNER), type of request, legal provision, sex and type of applicant",2025-11-21,2025-11-21,2008,2024,6712332
migr_dubredaci,Asylum > Migration > Population and social conditions > Database by themes,"Incoming 'Dublin' requests based on EURODAC by submitting country (PARTNER), type of request, legal provision, sex and type of applicant",2026-03-10,2025-11-21,2008,2024,864468
migr_dubredaco,Asylum > Migration > Population and social conditions > Database by themes,"Outgoing 'Dublin' requests based on EURODAC by receiving country (PARTNER), type of request, legal provision, sex and type of applicant",2026-03-10,2025-11-21,2008,2024,812507
migr_dubrpeni,Asylum > Migration > Population and social conditions > Database by themes,"Pending 'Dublin' incoming requests by submitting country (PARTNER), type of request, sex and type of applicant",2026-01-15,2025-12-08,2008,2024,256012
migr_dubrpeno,Asylum > Migration > Population and social conditions > Database by themes,"Pending 'Dublin' outgoing requests by receiving country (PARTNER), type of request, sex and type of applicant",2026-01-15,2025-11-21,2008,2024,253814
migr_dubrinfi,Asylum > Migration > Population and social conditions > Database by themes,"Incoming 'Dublin' requests for information by submitting country (PARTNER), legal provision, sex and type of applicant",2025-11-21,2025-11-21,2008,2024,348956
migr_dubrinfo,Asylum > Migration > Population and social conditions > Database by themes,"Outgoing 'Dublin' requests for information by receiving country (PARTNER), legal provision, sex and type of applicant",2025-11-21,2025-11-21,2008,2024,352896
migr_dubresi,Asylum > Migration > Population and social conditions > Database by themes,"Incoming responses to 'Dublin' requests for information by submitting country (PARTNER), legal provision, duration of response, sex and type of applicant",2025-12-08,2025-12-08,2008,2024,1305339
migr_dubreso,Asylum > Migration > Population and social conditions > Database by themes,"Outgoing responses to 'Dublin' requests for information by receiving country (PARTNER), legal provision, duration of response, sex and type of applicant",2025-12-08,2025-11-21,2008,2024,1312206
migr_dubduni,Asylum > Migration > Population and social conditions > Database by themes,"Unilateral 'Dublin' decisions by partner country, type of decision, sex and type of applicant",2026-03-10,2025-11-21,2014,2024,478305
migr_dubdi,Asylum > Migration > Population and social conditions > Database by themes,"Decisions on incoming 'Dublin' requests by submitting country (PARTNER), type of decision, type of request, legal provision, sex and type of applicant",2025-11-21,2025-11-21,2008,2024,19975916
migr_dubdo,Asylum > Migration > Population and social conditions > Database by themes,"Decisions on outgoing 'Dublin' requests by receiving country (PARTNER), type of decision, type of request, legal provision, sex and type of applicant",2025-11-21,2025-11-14,2008,2024,21314248
migr_dubdedaci,Asylum > Migration > Population and social conditions > Database by themes,"Decisions on incoming 'Dublin' requests based on EURODAC by submitting country (PARTNER), type of request, sex and type of applicant",2026-03-06,2025-11-21,2008,2024,2629109
migr_dubdedaco,Asylum > Migration > Population and social conditions > Database by themes,"Decisions on outgoing 'Dublin' requests based on EURODAC by receiving country (PARTNER), type of request, sex and type of applicant",2026-03-06,2025-11-21,2008,2024,2461617
migr_dubti,Asylum > Migration > Population and social conditions > Database by themes,"Incoming 'Dublin' transfers by submitting country (PARTNER), legal provision, duration of transfer, sex and type of applicant",2025-11-21,2025-11-21,2008,2024,10561248
migr_dubto,Asylum > Migration > Population and social conditions > Database by themes,"Outgoing 'Dublin' transfers by receiving country (PARTNER), legal provision, duration of transfer, sex and type of applicant",2025-11-11,2025-11-11,2008,2024,11364735
migr_dubtpeni,Asylum > Migration > Population and social conditions > Database by themes,"Pending incoming 'Dublin' transfers by submitting country (PARTNER), sex and type of applicant",2025-12-08,2025-12-08,2014,2024,85628
migr_dubtpeno,Asylum > Migration > Population and social conditions > Database by themes,"Pending outgoing 'Dublin' transfers by receiving country (PARTNER), sex and type of applicant",2025-12-08,2025-12-08,2014,2024,88144
migr_eilretpc,Managed migration > Migration > Population and social conditions > Database by themes,Returns by type of return - % of total returns,2025-12-18,2025-12-18,2021-Q1,2025-Q3,2946
migr_eilpop,Managed migration > Migration > Population and social conditions > Database by themes,Persons subject to immigration law enforcement - per thousand persons,2025-12-02,2025-10-28,2008,2024,2585
migr_respop,Managed migration > Migration > Population and social conditions > Database by themes,First residence permits - per thousand persons,2025-10-29,2025-08-20,2008,2024,522
migr_resfpc,Managed migration > Migration > Population and social conditions > Database by themes,First residence permits by reasons - % of total first residence permits,2025-10-29,2025-06-05,2008,2024,2088
migr_resspc,Managed migration > Migration > Population and social conditions > Database by themes,Valid permits by reasons - % of total valid permits,2025-11-19,2025-06-05,2008,2024,2832
migr_resfirst,Managed migration > Migration > Population and social conditions > Database by themes,"First permits by reason, length of validity and citizenship",2025-10-29,2025-06-05,2008,2024,1896390
migr_resfam,Managed migration > Migration > Population and social conditions > Database by themes,"First permits issued for family reasons by reason, length of validity and citizenship",2025-10-29,2025-11-14,2008,2024,3156162
migr_resedu,Managed migration > Migration > Population and social conditions > Database by themes,"First permits issued for education reasons by reason, length of validity and citizenship",2025-10-29,2025-11-11,2008,2024,1129754
migr_resocc,Managed migration > Migration > Population and social conditions > Database by themes,"First permits issued for remunerated activities by reason, length of validity and citizenship",2025-10-29,2025-06-05,2008,2024,2011993
migr_resoth,Managed migration > Migration > Population and social conditions > Database by themes,"First permits issued for other reasons by reason, length of validity and citizenship",2025-10-29,2025-06-05,2008,2024,2390834
migr_reschange,Managed migration > Migration > Population and social conditions > Database by themes,Change of immigration status permits by reason and citizenship,2026-03-12,2025-06-05,2008,2024,1415695
migr_resvalid,Managed migration > Migration > Population and social conditions > Database by themes,"All valid permits by reason, length of validity and citizenship on 31 December of each year",2025-11-19,2025-10-13,2008,2024,1498680
migr_reslong,Managed migration > Migration > Population and social conditions > Database by themes,Long-term residents by citizenship on 31 December of each year,2025-11-19,2025-10-13,2008,2024,257205
migr_ressing,Managed migration > Migration > Population and social conditions > Database by themes,"Single Permits issued by type of decision, length of validity",2026-01-27,2025-07-02,2013,2024,21164
migr_resshare,Managed migration > Migration > Population and social conditions > Database by themes,Long-term residents among all non-EU citizens holding residence permits by citizenship on 31 December - %,2025-11-19,2025-06-11,2008,2024,203412
migr_resltr,Managed migration > Migration > Population and social conditions > Database by themes,Long-term residence permits issued during the year,2025-10-29,2025-06-05,2016,2024,132099
migr_resfrps1,Managed migration > Migration > Population and social conditions > Database by themes,First permits issued for family reunification with a beneficiary of protection status,2025-10-29,2025-11-11,2016,2024,566833
migr_resfrps2,Managed migration > Migration > Population and social conditions > Database by themes,Permits valid at the end of the year for family reunification with a beneficiary of protection status,2025-08-20,2025-11-11,2016,2024,459625
migr_resfas,Managed migration > Migration > Population and social conditions > Database by themes,"First permits by reason, age, sex and citizenship",2025-12-18,2025-10-29,2010,2024,29223947
